1000,5,0.15,4321,0.003003,0.002881,665,526,670,669,670,670,666,670
1000,5,0.05,4321,0.029029,0.028809,356,344,348,356,356,356,356,356
1000,5,0.05,1234,0.028028,0.027986,351,308,351,351,351,351,351,351
1000,5,0.15,4321,0.004004,0.003820,562,357,562,564,562,556,563,564
1000,5,0.15,1234,0.004004,0.003840,590,429,591,591,591,591,592,593
1000,5,0.15,1234,0.007007,0.006875,413,367,413,413,413,413,413,413
1000,5,0.15,4321,0.007007,0.006825,413,342,413,413,413,413,413,413
1000,5,0.15,4321,0.008008,0.007790,364,112,363,364,364,364,364,364
1000,5,0.15,1234,0.005005,0.004847,510,288,510,510,510,510,510,510
1000,5,0.15,1234,0.006006,0.005870,459,333,459,459,459,459,459,459
1000,5,0.15,4321,0.009009,0.008801,328,292,328,328,328,328,328,328
1000,5,0.15,1234,0.010010,0.009956,303,118,303,303,303,303,303,303
1000,5,0.15,4321,0.006006,0.005796,463,285,462,463,464,463,464,464
1000,5,0.15,4321,0.005005,0.004809,505,356,505,505,505,505,505,505
1000,5,0.15,1234,0.009009,0.008953,341,172,341,341,341,341,341,341
1000,5,0.15,1234,0.012012,0.011982,232,116,232,232,232,232,232,232
1000,5,0.15,4321,0.012012,0.011814,235,184,235,235,235,235,235,235
1000,5,0.15,4321,0.010010,0.009836,277,164,274,277,277,277,277,277
1000,5,0.15,1234,0.013013,0.012985,220,189,220,220,220,220,220,220
1000,5,0.15,4321,0.011011,0.010805,252,113,252,249,252,252,252,252
1000,5,0.15,1234,0.011011,0.011005,266,175,266,266,266,266,266,266
1000,5,0.15,4321,0.013013,0.012949,207,206,207,207,207,207,207,207
1000,5,0.15,4321,0.015015,0.014951,150,83,146,150,150,150,150,150
1000,5,0.15,4321,0.014014,0.013930,173,38,170,173,173,173,173,173
1000,5,0.15,1234,0.008008,0.007954,371,200,371,371,371,371,371,371
1000,5,0.15,1234,0.014014,0.013988,189,162,189,189,189,189,189,189
1000,5,0.15,4321,0.017017,0.016919,135,135,135,135,135,135,135,135
1000,5,0.15,1234,0.016016,0.015938,152,111,152,152,152,152,152,152
1000,5,0.15,4321,0.016016,0.015890,150,36,150,150,150,150,150,150
1000,5,0.15,1234,0.015015,0.014957,187,154,187,187,187,187,187,187
1000,5,0.15,4321,0.018018,0.017882,108,73,92,108,108,108,108,108
1000,5,0.15,1234,0.017017,0.016899,136,45,136,136,136,136,136,136
1000,5,0.15,1234,0.020020,0.019910,89,68,87,89,89,89,89,89
1000,5,0.15,1234,0.018018,0.017896,126,126,126,126,126,126,126,126
1000,5,0.15,1234,0.021021,0.020803,90,27,90,90,90,90,90,90
1000,5,0.15,4321,0.021021,0.020835,73,54,73,73,73,73,73,73
1000,5,0.15,4321,0.019019,0.018841,107,107,107,107,107,107,107,107
1000,5,0.15,4321,0.022022,0.021838,91,79,91,91,91,91,91,91
1000,5,0.15,4321,0.023023,0.022837,74,39,74,74,74,74,74,74
1000,5,0.15,1234,0.024024,0.023814,58,58,58,58,58,58,58,58
1000,5,0.15,1234,0.019019,0.018861,126,86,126,126,126,126,126,126
1000,5,0.15,1234,0.023023,0.022841,65,44,65,65,65,65,65,65
1000,5,0.15,4321,0.025025,0.024783,53,42,53,53,53,53,53,53
1000,5,0.15,4321,0.020020,0.019830,74,74,74,74,74,74,74,74
1000,5,0.15,1234,0.026026,0.025920,52,50,51,52,52,52,52,52
1000,5,0.15,1234,0.022022,0.021834,78,54,78,78,78,78,78,78
1000,5,0.15,4321,0.024024,0.023816,66,21,64,66,66,66,66,66
1000,5,0.15,4321,0.026026,0.025832,44,44,44,44,44,44,44,44
1000,5,0.15,1234,0.025025,0.024849,57,17,57,57,57,57,57,57
1000,5,0.15,1234,0.027027,0.027029,56,56,56,56,56,56,56,56
1000,5,0.25,1234,0.001001,0.000895,883,898,902,903,904,903,903,901
1000,5,0.25,4321,0.001001,0.000923,892,907,911,909,910,908,909,909
1000,5,0.15,1234,0.028028,0.027986,48,13,48,48,48,48,48,48
1000,5,0.25,1234,0.002002,0.001898,652,681,700,703,702,704,703,703
1000,5,0.15,4321,0.027027,0.026849,44,27,44,44,44,44,44,44
1000,5,0.25,4321,0.002002,0.001868,664,701,701,703,708,702,705,713
1000,5,0.25,1234,0.003003,0.002841,491,463,499,499,498,496,499,501
1000,5,0.25,4321,0.003003,0.002881,504,460,513,514,514,514,513,516
1000,5,0.25,4321,0.004004,0.003820,382,301,386,379,390,384,388,396
1000,5,0.25,1234,0.004004,0.003840,402,330,406,406,406,408,406,415
1000,5,0.15,4321,0.029029,0.028809,35,16,35,35,35,35,35,35
1000,5,0.25,1234,0.005005,0.004847,323,227,324,322,323,323,323,325
1000,5,0.15,4321,0.028028,0.027816,42,42,42,42,42,42,42,42
1000,5,0.25,4321,0.005005,0.004809,316,250,317,319,316,319,318,322
1000,5,0.25,1234,0.006006,0.005870,277,158,277,278,277,277,277,282
1000,5,0.25,1234,0.008008,0.007954,188,86,187,188,188,188,188,188
1000,5,0.25,4321,0.006006,0.005796,258,197,258,258,258,258,258,260
1000,5,0.15,1234,0.029029,0.028943,38,23,38,38,38,38,38,38
1000,5,0.25,4321,0.007007,0.006825,208,119,208,208,208,206,208,211
1000,5,0.25,1234,0.007007,0.006875,216,137,216,216,216,216,216,217
1000,5,0.25,4321,0.008008,0.007790,178,102,178,177,178,178,178,179
1000,5,0.25,1234,0.009009,0.008953,146,82,146,146,146,146,146,146
1000,5,0.25,4321,0.009009,0.008801,155,69,155,154,156,155,155,158
1000,5,0.25,4321,0.010010,0.009836,108,61,106,108,108,108,108,109
1000,5,0.25,1234,0.011011,0.011005,102,55,103,102,102,101,103,103
1000,5,0.25,4321,0.011011,0.010805,99,52,98,99,99,99,99,99
1000,5,0.25,1234,0.013013,0.012985,69,32,69,69,69,69,69,70
1000,5,0.25,1234,0.012012,0.011982,92,58,92,92,92,92,92,92
1000,5,0.25,1234,0.010010,0.009956,121,61,121,120,121,121,121,122
1000,5,0.25,4321,0.012012,0.011814,82,37,82,82,82,82,82,82
1000,5,0.25,4321,0.013013,0.012949,72,35,72,72,72,72,72,72
1000,5,0.25,1234,0.015015,0.014957,55,31,55,55,55,55,55,55
1000,5,0.25,1234,0.014014,0.013988,60,40,60,60,60,60,60,60
1000,5,0.25,4321,0.014014,0.013930,48,29,48,48,48,48,48,48
1000,5,0.25,1234,0.016016,0.015938,36,22,36,36,36,36,36,36
1000,5,0.25,4321,0.015015,0.014951,43,22,43,43,43,43,43,44
1000,5,0.25,4321,0.016016,0.015890,35,20,35,35,35,35,35,35
1000,5,0.25,1234,0.017017,0.016899,37,29,37,37,37,37,37,37
1000,5,0.25,1234,0.019019,0.018861,24,18,24,24,24,24,24,24
1000,5,0.25,4321,0.017017,0.016919,34,22,34,34,34,34,34,34
1000,5,0.25,4321,0.018018,0.017882,24,21,24,24,24,24,24,24
1000,5,0.25,4321,0.021021,0.020835,12,10,12,12,12,12,12,12
1000,5,0.25,1234,0.022022,0.021834,11,10,11,11,11,11,11,11
1000,5,0.25,4321,0.020020,0.019830,17,16,17,17,17,17,17,17
1000,5,0.25,4321,0.019019,0.018841,19,15,19,19,19,19,19,19
1000,5,0.25,1234,0.018018,0.017896,28,22,28,28,28,28,28,29
1000,5,0.25,1234,0.020020,0.019910,14,14,14,14,14,14,14,14
1000,5,0.25,1234,0.023023,0.022841,15,15,15,15,15,15,15,15
1000,5,0.25,4321,0.024024,0.023816,8,4,8,8,8,8,8,8
1000,5,0.25,1234,0.024024,0.023814,7,6,6,7,7,7,7,7
1000,5,0.25,4321,0.023023,0.022837,9,9,9,9,9,9,9,9
1000,5,0.25,1234,0.025025,0.024849,11,8,11,11,11,11,11,11
1000,5,0.25,1234,0.021021,0.020803,18,14,18,18,18,18,18,18
1000,5,0.25,1234,0.026026,0.025920,7,8,8,8,7,7,8,8
1000,5,0.25,4321,0.027027,0.026849,4,4,4,4,4,4,4,4
1000,5,0.25,4321,0.025025,0.024783,7,7,7,7,7,7,7,7
1000,5,0.25,1234,0.027027,0.027029,5,5,5,5,5,5,5,5
1000,5,0.25,1234,0.028028,0.027986,5,3,4,5,5,5,5,5
1000,5,0.25,4321,0.026026,0.025832,11,6,11,11,11,11,11,11
1000,5,0.25,1234,0.029029,0.028943,7,7,7,7,7,7,7,7
1000,5,0.35,1234,0.001001,0.000895,844,862,866,866,867,867,865,865
1000,5,0.25,4321,0.029029,0.028809,5,5,5,5,5,5,5,5
1000,5,0.35,4321,0.001001,0.000923,832,861,864,864,865,864,864,864
1000,5,0.25,4321,0.028028,0.027816,7,3,4,7,7,7,7,7
1000,5,0.25,4321,0.022022,0.021838,21,10,21,21,21,21,21,21
1000,5,0.35,1234,0.002002,0.001898,558,624,637,639,642,638,638,642
1000,5,0.35,4321,0.002002,0.001868,570,616,638,632,633,635,631,640
1000,5,0.35,1234,0.003003,0.002841,372,406,411,406,415,404,406,430
1000,5,0.35,4321,0.003003,0.002881,381,414,414,415,407,409,414,446
1000,5,0.35,1234,0.004004,0.003840,278,261,283,285,288,281,285,308
1000,5,0.35,4321,0.004004,0.003820,252,271,271,271,275,275,277,311
1000,5,0.35,1234,0.005005,0.004847,215,198,218,218,220,219,218,233
1000,5,0.35,1234,0.006006,0.005870,161,143,159,162,161,156,161,177
1000,5,0.35,4321,0.005005,0.004809,227,207,229,227,229,229,230,244
1000,5,0.35,4321,0.006006,0.005796,161,136,164,165,164,164,163,173
1000,5,0.35,4321,0.007007,0.006825,100,103,103,103,101,101,103,116
1000,5,0.35,1234,0.007007,0.006875,108,105,109,110,110,110,110,122
1000,5,0.35,1234,0.008008,0.007954,84,76,84,84,84,84,85,93
1000,5,0.35,1234,0.009009,0.008953,59,56,56,60,59,59,59,68
1000,5,0.35,1234,0.010010,0.009956,44,45,45,45,44,44,45,52
1000,5,0.35,1234,0.011011,0.011005,36,35,36,35,36,36,36,40
1000,5,0.35,4321,0.009009,0.008801,77,62,77,77,77,77,77,82
1000,5,0.35,4321,0.008008,0.007790,102,79,103,102,103,102,102,106
1000,5,0.35,4321,0.010010,0.009836,46,44,44,46,46,46,46,54
1000,5,0.35,1234,0.013013,0.012985,24,25,25,25,24,24,25,25
1000,5,0.35,1234,0.014014,0.013988,26,23,26,26,26,26,26,28
1000,5,0.35,4321,0.013013,0.012949,25,24,25,24,25,25,25,31
1000,5,0.35,4321,0.011011,0.010805,37,41,41,41,37,37,41,45
1000,5,0.35,4321,0.012012,0.011814,33,30,33,32,33,33,33,35
1000,5,0.35,1234,0.012012,0.011982,40,33,40,40,40,40,40,40
1000,5,0.35,4321,0.015015,0.014951,11,16,16,16,11,11,16,16
1000,5,0.35,4321,0.014014,0.013930,19,19,19,19,19,19,19,22
1000,5,0.35,1234,0.016016,0.015938,14,14,14,14,14,14,14,16
1000,5,0.35,1234,0.017017,0.016899,8,13,13,13,8,8,13,13
1000,5,0.35,4321,0.017017,0.016919,8,10,10,10,8,7,10,10
1000,5,0.35,4321,0.016016,0.015890,11,12,12,12,11,10,12,12
1000,5,0.35,1234,0.015015,0.014957,16,17,17,17,16,16,17,17
1000,5,0.35,1234,0.019019,0.018861,5,7,7,7,5,4,7,7
1000,5,0.35,4321,0.018018,0.017882,5,5,5,5,5,4,5,5
1000,5,0.35,4321,0.019019,0.018841,5,7,7,7,5,4,7,7
1000,5,0.35,1234,0.018018,0.017896,8,12,12,12,8,8,12,12
1000,5,0.35,1234,0.020020,0.019910,4,6,6,6,4,3,6,6
1000,5,0.35,4321,0.020020,0.019830,6,7,7,7,6,3,7,7
1000,5,0.35,1234,0.021021,0.020803,7,7,7,7,7,6,7,7
1000,5,0.35,4321,0.023023,0.022837,2,2,2,2,2,1,2,2
1000,5,0.35,1234,0.022022,0.021834,3,5,5,5,3,2,5,5
1000,5,0.35,4321,0.021021,0.020835,7,3,3,4,7,2,7,7
1000,5,0.35,1234,0.024024,0.023814,1,3,3,3,2,1,3,3
1000,5,0.35,1234,0.025025,0.024849,2,2,2,2,2,1,2,2
1000,5,0.35,4321,0.022022,0.021838,2,4,4,4,2,2,4,4
1000,5,0.35,1234,0.023023,0.022841,6,7,7,7,6,5,7,7
1000,5,0.35,1234,0.026026,0.025920,1,2,2,2,1,1,2,2
1000,5,0.35,4321,0.027027,0.026849,2,2,2,2,2,1,2,2
1000,5,0.35,4321,0.024024,0.023816,2,4,4,4,2,1,4,4
1000,5,0.35,1234,0.028028,0.027986,1,2,2,2,1,1,2,2
1000,10,0.05,1234,0.001001,0.000895,990,993,993,993,993,993,993,993
1000,5,0.35,4321,0.026026,0.025832,1,1,1,1,1,0,1,1
1000,5,0.35,4321,0.025025,0.024783,3,3,3,3,3,1,3,3
1000,5,0.35,4321,0.028028,0.027816,2,2,2,2,2,1,2,2
1000,5,0.35,4321,0.029029,0.028809,0,0,0,0,0,0,0,0
1000,5,0.35,1234,0.029029,0.028943,1,1,1,1,1,0,1,1
1000,5,0.35,1234,0.027027,0.027029,2,1,1,1,2,1,2,2
1000,10,0.05,4321,0.001001,0.000923,985,988,989,989,989,989,989,988
1000,10,0.05,4321,0.002002,0.001868,913,814,913,910,913,907,913,913
1000,10,0.05,1234,0.003003,0.002841,865,747,865,851,865,865,865,865
1000,10,0.05,1234,0.002002,0.001898,904,833,906,904,906,906,906,905
1000,10,0.05,1234,0.004004,0.003840,817,739,817,807,817,817,817,817
1000,10,0.05,4321,0.004004,0.003820,837,531,837,837,837,818,837,837
1000,10,0.05,4321,0.005005,0.004809,793,769,793,793,793,793,793,793
1000,10,0.05,4321,0.006006,0.005796,781,589,746,754,781,781,781,781
1000,10,0.05,4321,0.003003,0.002881,864,615,843,864,864,864,864,864
1000,10,0.05,1234,0.007007,0.006875,717,706,708,717,717,708,717,717
1000,10,0.05,4321,0.007007,0.006825,731,644,707,690,731,731,731,731
1000,10,0.05,1234,0.008008,0.007954,683,607,683,683,683,681,683,683
1000,10,0.05,1234,0.009009,0.008953,654,286,648,648,654,647,654,654
1000,10,0.05,1234,0.010010,0.009956,641,438,641,641,641,627,641,641
1000,10,0.05,1234,0.005005,0.004847,789,697,782,789,789,789,789,789
1000,10,0.05,4321,0.009009,0.008801,692,692,692,692,692,657,692,692
1000,10,0.05,1234,0.011011,0.011005,601,259,576,588,601,600,601,601
1000,10,0.05,4321,0.011011,0.010805,621,621,621,621,621,621,621,621
1000,10,0.05,4321,0.010010,0.009836,647,595,647,647,647,647,647,647
1000,10,0.05,1234,0.006006,0.005870,749,736,740,749,749,749,749,749
1000,10,0.05,1234,0.012012,0.011982,575,358,575,575,575,565,575,575
1000,10,0.05,4321,0.012012,0.011814,600,545,600,600,600,579,600,600
1000,10,0.05,4321,0.008008,0.007790,699,316,661,699,699,699,699,699
1000,10,0.05,4321,0.013013,0.012949,582,582,582,582,582,524,582,582
1000,10,0.05,1234,0.014014,0.013988,536,524,524,536,536,536,536,536
1000,10,0.05,4321,0.014014,0.013930,554,505,517,529,554,554,554,554
1000,10,0.05,1234,0.015015,0.014957,515,508,508,508,515,515,515,515
1000,10,0.05,4321,0.015015,0.014951,538,374,533,499,538,538,538,538
1000,10,0.05,1234,0.016016,0.015938,474,329,449,472,474,474,474,474
1000,10,0.05,4321,0.016016,0.015890,520,520,520,520,520,485,520,520
1000,10,0.05,1234,0.017017,0.016899,463,463,463,463,463,452,463,463
1000,10,0.05,4321,0.017017,0.016919,489,425,489,428,489,489,489,489
1000,10,0.05,1234,0.018018,0.017896,442,442,442,442,442,440,442,442
1000,10,0.05,4321,0.018018,0.017882,488,333,488,484,488,480,488,488
1000,10,0.05,1234,0.019019,0.018861,425,279,412,403,425,421,425,425
1000,10,0.05,4321,0.019019,0.018841,451,395,451,395,451,405,451,451
1000,10,0.05,1234,0.020020,0.019910,411,240,409,409,411,411,411,411
1000,10,0.05,1234,0.013013,0.012985,549,287,513,527,549,549,549,549
1000,10,0.05,4321,0.020020,0.019830,433,369,419,433,433,433,433,433
1000,10,0.05,1234,0.021021,0.020803,408,407,408,407,408,407,408,408
1000,10,0.05,4321,0.021021,0.020835,421,348,348,352,421,361,421,421
1000,10,0.05,1234,0.022022,0.021834,368,190,366,366,368,368,368,368
1000,10,0.05,1234,0.023023,0.022841,355,183,347,355,355,355,355,355
1000,10,0.05,1234,0.024024,0.023814,334,313,323,313,334,334,334,334
1000,10,0.05,4321,0.022022,0.021838,407,18,407,387,407,389,407,407
1000,10,0.05,4321,0.024024,0.023816,379,379,379,379,379,379,379,379
1000,10,0.05,4321,0.023023,0.022837,396,342,362,396,396,396,396,396
1000,10,0.05,1234,0.025025,0.024849,340,140,337,337,340,340,340,340
1000,10,0.05,4321,0.025025,0.024783,365,365,365,365,365,339,365,365
1000,10,0.05,4321,0.026026,0.025832,347,283,327,283,347,347,347,347
1000,10,0.05,4321,0.027027,0.026849,346,346,346,346,346,313,346,346
1000,10,0.05,1234,0.028028,0.027986,291,286,286,286,291,286,291,291
1000,10,0.05,1234,0.026026,0.025920,324,297,324,324,324,324,324,324
1000,10,0.15,1234,0.001001,0.000895,939,952,954,955,953,955,954,953
1000,10,0.15,4321,0.001001,0.000923,943,954,957,956,957,957,956,956
1000,10,0.05,4321,0.028028,0.027816,323,243,323,243,323,323,323,323
1000,10,0.05,1234,0.027027,0.027029,291,289,291,291,291,284,291,291
1000,10,0.15,1234,0.002002,0.001898,758,743,771,777,776,770,774,773
1000,10,0.15,4321,0.002002,0.001868,763,739,769,772,771,775,774,772
1000,10,0.05,1234,0.029029,0.028943,274,274,274,274,274,274,274,274
1000,10,0.15,1234,0.003003,0.002841,628,511,631,631,632,631,631,634
1000,10,0.15,4321,0.003003,0.002881,643,506,648,646,648,648,648,648
1000,10,0.15,4321,0.004004,0.003820,527,345,528,528,530,528,528,529
1000,10,0.15,1234,0.004004,0.003840,537,337,539,537,538,538,538,541
1000,10,0.05,4321,0.029029,0.028809,332,271,332,271,332,332,332,332
1000,10,0.15,1234,0.007007,0.006875,348,191,348,348,348,345,348,348
1000,10,0.15,1234,0.005005,0.004847,465,306,465,464,465,465,465,466
1000,10,0.15,4321,0.007007,0.006825,383,214,377,383,383,383,383,383
1000,10,0.15,4321,0.006006,0.005796,431,205,431,431,431,429,431,431
1000,10,0.15,4321,0.005005,0.004809,479,407,479,479,479,479,479,479
1000,10,0.15,1234,0.006006,0.005870,419,181,419,419,419,419,419,419
1000,10,0.15,1234,0.010010,0.009956,245,74,239,245,245,245,245,245
1000,10,0.15,4321,0.008008,0.007790,324,115,324,324,324,324,324,324
1000,10,0.15,1234,0.008008,0.007954,296,113,296,296,296,295,296,296
1000,10,0.15,4321,0.009009,0.008801,303,115,303,303,303,278,303,303
1000,10,0.15,1234,0.011011,0.011005,204,51,201,204,204,204,204,204
1000,10,0.15,4321,0.010010,0.009836,247,113,247,247,247,247,247,247
1000,10,0.15,1234,0.009009,0.008953,289,84,267,289,289,289,289,289
1000,10,0.15,1234,0.012012,0.011982,173,47,173,173,173,169,173,173
1000,10,0.15,1234,0.013013,0.012985,155,72,155,154,155,155,155,155
1000,10,0.15,4321,0.012012,0.011814,204,131,188,204,204,204,204,204
1000,10,0.15,4321,0.014014,0.013930,144,93,144,144,144,144,144,144
1000,10,0.15,4321,0.011011,0.010805,226,68,226,226,226,226,226,226
1000,10,0.15,4321,0.016016,0.015890,120,26,119,120,120,119,120,120
1000,10,0.15,1234,0.015015,0.014957,146,63,146,146,146,146,146,146
1000,10,0.15,4321,0.013013,0.012949,191,44,191,191,191,191,191,191
1000,10,0.15,1234,0.014014,0.013988,138,87,138,138,138,138,138,138
1000,10,0.15,1234,0.017017,0.016899,104,66,104,104,104,104,104,104
1000,10,0.15,1234,0.016016,0.015938,114,27,114,114,114,114,114,114
1000,10,0.15,4321,0.015015,0.014951,124,93,124,124,124,124,124,124
1000,10,0.15,1234,0.019019,0.018861,87,32,86,64,87,85,87,87
1000,10,0.15,4321,0.019019,0.018841,82,28,82,82,82,82,82,82
1000,10,0.15,4321,0.018018,0.017882,89,89,89,89,89,89,89,89
1000,10,0.15,4321,0.020020,0.019830,60,34,60,60,60,54,60,60
1000,10,0.15,1234,0.020020,0.019910,61,30,61,61,61,61,61,61
1000,10,0.15,4321,0.022022,0.021838,59,15,59,59,59,50,59,59
1000,10,0.15,4321,0.017017,0.016919,109,36,109,109,109,109,109,109
1000,10,0.15,4321,0.021021,0.020835,57,57,57,57,57,57,57,57
1000,10,0.15,1234,0.018018,0.017896,87,35,87,86,87,87,87,87
1000,10,0.15,1234,0.021021,0.020803,71,17,71,36,71,71,71,71
1000,10,0.15,1234,0.023023,0.022841,43,41,41,41,43,43,43,43
1000,10,0.15,4321,0.023023,0.022837,48,17,48,43,48,41,48,48
1000,10,0.15,1234,0.024024,0.023814,30,11,29,26,30,30,30,30
1000,10,0.15,1234,0.025025,0.024849,36,23,35,23,36,27,36,36
1000,10,0.15,1234,0.022022,0.021834,46,13,46,45,46,46,46,46
1000,10,0.15,4321,0.025025,0.024783,37,12,37,36,37,34,37,37
1000,10,0.15,4321,0.024024,0.023816,45,11,44,11,45,45,45,45
1000,10,0.15,4321,0.028028,0.027816,31,31,31,31,31,29,31,31
1000,10,0.15,1234,0.026026,0.025920,37,13,37,31,37,37,37,37
1000,10,0.25,1234,0.001001,0.000895,867,892,895,894,894,895,895,893
1000,10,0.15,1234,0.028028,0.027986,24,9,24,22,24,24,24,24
1000,10,0.25,4321,0.001001,0.000923,890,909,910,911,910,911,910,911
1000,10,0.25,1234,0.002002,0.001898,623,666,671,672,678,678,678,682
1000,10,0.15,4321,0.027027,0.026849,34,8,34,10,34,34,34,34
1000,10,0.15,4321,0.026026,0.025832,27,14,26,22,27,26,27,27
1000,10,0.25,4321,0.002002,0.001868,641,686,695,692,696,695,699,698
1000,10,0.25,1234,0.003003,0.002841,462,437,469,437,477,473,474,479
1000,10,0.25,4321,0.003003,0.002881,455,435,467,454,465,469,465,477
1000,10,0.15,1234,0.027027,0.027029,30,30,30,30,30,23,30,30
1000,10,0.25,1234,0.004004,0.003840,370,290,376,376,375,377,378,389
1000,10,0.15,4321,0.029029,0.028809,25,9,12,9,25,24,25,25
1000,10,0.25,4321,0.004004,0.003820,325,290,331,328,337,338,336,353
1000,10,0.15,1234,0.029029,0.028943,26,9,25,26,26,26,26,26
1000,10,0.25,1234,0.005005,0.004847,277,206,277,267,280,283,281,286
1000,10,0.25,4321,0.005005,0.004809,287,211,286,277,288,289,291,296
1000,10,0.25,4321,0.006006,0.005796,227,153,227,219,227,226,227,230
1000,10,0.25,1234,0.007007,0.006875,178,113,179,164,178,178,178,181
1000,10,0.25,1234,0.006006,0.005870,239,145,239,238,239,238,239,243
1000,10,0.25,4321,0.007007,0.006825,179,132,173,177,180,178,179,182
1000,10,0.25,4321,0.010010,0.009836,85,53,81,65,85,81,85,87
1000,10,0.25,1234,0.008008,0.007954,137,88,135,128,137,137,137,142
1000,10,0.25,1234,0.010010,0.009956,89,55,89,85,89,86,89,91
1000,10,0.25,1234,0.009009,0.008953,106,69,104,105,106,106,106,108
1000,10,0.25,4321,0.011011,0.010805,78,48,76,74,78,77,78,79
1000,10,0.25,4321,0.008008,0.007790,142,97,141,143,142,140,142,145
